-0.024916,-0.77169,0.12348,1.7659,0.53909,-0.62339,-0.42725,0.78652,0.76373,-0.75309,0.48186,-0.22089,-0.48754,-0.57775,0.029862,1.3425,0.037056,-0.0042676,-1.4107,-0.40999,0.75076,1.58,1.4578,0.38507,1.6645,-0.52591,-1.4345,-1.1261,1.9743,-0.48177,-0.33763,-0.38373,-0.1037,0.54072,0.49108,0.92921,-1.1964,0.50519,0.95477,0.063518,0.2603,0.47079,-0.66381,-0.69402,-1.0771,1.3303,0.39703,1.3303,1.3269,1.2625,1.1025,1.2085,-0.42417,0.16037,0.21894,-0.17772,0.10205,0.60956,0.13696,0.198,0.019318,0.23857,0.57469,0.90545,1.0096,0.26638,-0.44682,-1.2761,1.5512,0.54272,0.348,-0.35208,0.068263,-0.015117,-0.45374,0.7594,0.57981,1.4739,-1.1289,-0.61499,1.6778,-0.47614,0.71458,0.10406,0.58941,0.03535,0.20731,0.33075
1.1639,-1.1787,0.42731,0.28111,-0.12893,0.20424,1.2047,-0.063038,-0.20749,1.611,1.2066,-0.42023,-0.673,-0.77582,-0.27349,-0.66827,-0.30507,0.35609,-0.74667,0.43325,0.63197,-0.58099,0.97764,0.65396,0.82072,1.1865,-0.77907,-0.71402,0.66138,0.16375,-0.3761,-0.31479,-0.36211,0.93573,0.099959,-0.29217,-0.8205,-1.6154,0.44816,-0.4733,-0.37153,-0.14373,-0.30435,-1.0927,-0.85841,-0.52295,0.23514,-0.52295,-0.53817,-0.49178,-0.46585,-0.36492,-0.79156,-1.144,-0.24306,-0.96143,-1.109,1.3627,0.5857,0.6771,0.63998,-0.30291,-0.11096,2.0093,0.1027,-0.53091,0.92466,-0.099049,-0.78251,-0.70176,0.3186,-0.32251,-1.919,1.9233,1.2653,0.22529,-0.15585,-0.091807,1.6264,-1.4905,-0.53367,-0.061213,-0.56618,-0.40517,-0.2537,-0.88183,0.14867,0.30688
0.83595,1.3234,1.619,-0.16434,-0.20586,0.48071,1.0362,0.61159,1.025,1.4227,-0.11851,-0.14786,-0.82535,0.045492,-0.34928,0.018926,-0.34869,0.87504,0.16433,-0.47111,-1.5658,3.4458,1.3506,0.61828,-0.6899,-1.0853,-0.18343,0.02076,-0.0063862,-0.65059,-0.27418,-0.22799,-0.27167,1.2101,0.061761,0.22259,-1.3902,-0.56271,-0.83243,-0.70843,-0.92101,-1.0192,2.6717,1.5537,-0.54384,1.8361,0.29134,1.8361,1.8441,1.9654,1.9281,1.6732,-0.68988,0.39042,-0.22307,-0.91919,-1.109,0.42128,0.50254,0.56429,0.38462,-0.10308,0.28839,-1.1676,-0.74235,-0.7637,-0.80563,-0.72377,0.68498,0.057888,0.67003,-0.42083,-0.69599,0.62529,-0.79153,1.2922,0.1586,0.11485,0.33016,-1.5635,1.4127,0.2465,-0.14096,-0.76034,-1.2269,0.97403,0.14873,0.25372
1.6225,2.5804,1.0973,0.1326,-0.55297,1.3283,1.2635,-0.50528,1.1339,1.5418,1.2823,-0.4025,-0.71377,-0.66016,-0.63398,-0.94765,-0.63816,1.002,-0.05589,-0.039922,0.8189,-0.58099,0.97764,0.64085,0.84236,1.8539,-0.31452,-0.48036,0.30462,-0.050368,0.024082,-0.10503,-0.61618,1.0385,-0.096421,-0.29523,-1.9798,-1.0093,0.41832,-0.41545,-0.41523,-0.56424,0.87561,-0.24769,-1.0975,0.84842,0.19011,0.84842,0.85103,0.93345,0.93608,1.05,-0.97527,-0.41061,-0.33701,-0.91953,0.18019,0.98613,0.58394,0.66427,0.94201,-0.41135,-0.33663,-1.1676,-0.74235,0.66169,1.5924,-0.86047,-0.40692,-0.022257,0.35275,-0.27541,-0.76359,0.58003,1.5025,0.5224,-0.3598,0.0164,0.060732,-1.8742,0.041013,-0.18063,-0.24067,-0.46195,-0.66114,0.12893,0.91192,0.91182
0.046979,0.7222,0.1999,-1.3522,-1.2355,0.80332,0.36447,-0.1608,0.50783,0.48684,0.16166,0.046863,-0.93414,0.22079,-0.5887,0.3874,-0.58923,1.0389,-1.3267,-0.82681,0.8618,0.68744,0.74075,0.63374,0.43126,0.78614,-0.60297,-0.58876,0.016039,-2.2799,0.44585,0.28907,0.86337,0.74803,-0.18738,0.78329,-1.5366,0.49683,-1.1336,0.31164,0.38153,0.38441,-0.19562,0.51467,0.72374,0.22187,0.35758,0.22187,0.20856,0.26386,0.12145,-0.18157,0.021974,0.7835,-0.58093,-0.88349,-1.109,-0.89669,0.11763,0.25699,-0.28956,-0.32728,-0.040662,-1.1676,-0.74235,-1.3043,0.51829,0.4392,0.19706,0.15758,-0.12215,0.22253,1.6778,-1.5004,-0.82716,0.48448,0.65935,0.94623,-0.067425,-1.2102,0.91228,0.083931,0.29209,0.38153,-0.078786,1.5746,1.2559,1.3686
-0.56255,1.4551,-0.48576,-0.31285,0.57358,0.86786,-1.0868,1.9736,0.61187,0.97066,1.2066,-0.17185,0.037108,-0.50772,-0.40896,-0.02216,-0.40189,0.59988,-0.27453,-0.19839,0.37341,0.13712,1.0385,0.35064,1.9891,1.2342,-0.60824,-0.46282,-0.39463,-0.122,-0.44835,-0.44292,-0.2603,0.97103,0.35742,-0.50151,-2.2219,-0.65868,-0.52769,-0.31045,-0.54598,-1.1693,0.72932,0.11018,0.55559,-0.59468,-6.2848,-0.59468,-0.36252,0.75151,0.39767,0.28091,1.255,-0.1197,1.8592,0.69502,2.2898,0.79784,0.3673,0.44078,0.46567,-0.20755,-0.012131,-1.1676,-0.74235,-0.10509,1.0186,-0.036744,-0.87234,0.5074,-1.2567,-0.21743,-0.16665,0.096629,2.2367,0.76043,0.090586,-0.19059,-1.8934,-2.4729,0.22761,-0.14417,-0.13355,-0.57349,-0.57451,0.83468,0.17898,0.20378
0.28284,2.1614,0.17811,-1.2037,-1.1657,1.6014,0.80368,-0.48735,0.78745,0.97066,0.46519,0.021813,-1.3499,-0.12082,-0.25219,0.14493,-0.24152,0.0001146,-0.80761,-0.23624,0.56733,-0.58099,-0.82306,0.80562,0.72725,-0.43304,-0.65301,-0.80789,0.92539,0.30607,-0.66692,-1.0074,-0.50267,1.3235,1.5392,0.54025,-0.80913,-0.017399,-1.1326,-0.33127,-0.59698,-1.5077,-0.33767,1.3376,1.3788,0.60516,-0.99413,0.60516,0.65825,1.202,1.098,0.89323,1.6287,-0.13262,-5.0029,-0.93828,-1.109,-1.085,0.65434,0.6303,0.019948,-0.067355,0.19776,0.42089,-0.096395,-1.1361,-0.033193,-0.95268,0.99444,0.36335,-1.322,-0.73546,0.73531,-0.58133,-0.65147,0.55639,1.3367,0.91045,-1.527,-1.3765,2.457,-1.2875,1.1478,-0.32293,-0.69364,0.90481,0.065935,-0.11724
-1.1879,-0.36289,-1.185,0.42958,0.6916,-0.17591,0.26517,0.66636,0.4402,0.67183,0.044381,-0.6373,-0.2712,-0.66484,-0.62921,-0.24507,-0.63467,0.20314,-1.2191,-0.46849,0.28291,-0.58099,-0.94311,0.58117,-0.57779,1.1043,1.2634,0.96024,-1.2042,1.4075,0.064867,-0.07855,-0.43044,0.45647,-0.54611,-0.6852,-1.5365,1.221,1.8285,-0.0052689,-0.15396,-0.81558,-0.21437,-2.7374,-1.142,0.91417,0.28724,0.91417,0.91239,0.87569,0.60292,1.2083,-0.69972,-0.21764,-0.18384,1.4687,-0.35733,0.60956,-0.24037,-0.63174,0.094943,-0.58066,-0.64027,0.22233,-0.65815,1.3318,0.36079,1.2876,-1.7013,0.6425,1.0372,0.078887,0.55718,-0.55517,1.5514,-0.23974,-0.4499,-0.6105,0.057511,-0.8332,0.41894,1.1538,-1.6646,-0.15845,-0.26379,-0.20874,-0.18365,-0.22214
0.87019,0.81126,0.7715,-0.46132,-0.61731,0.25661,1.0532,0.92015,1.0423,0.15267,0.12301,-0.3155,-0.22555,-0.44656,-0.4802,-0.6658,-0.47384,0.56991,0.68963,-0.80069,0.87384,0.056584,1.2978,0.66766,-0.55536,-0.37668,-0.084989,-0.28181,0.28666,-0.2657,-0.26606,-0.25715,-0.35027,1.2256,1.7756,1.814,-2.0017,-0.30281,-0.26666,-0.47863,-0.70477,-1.3525,-0.40672,0.55713,0.29746,1.0588,0.28538,1.0588,1.0586,1.1071,1.159,0.92753,-0.43565,0.77465,0.12391,0.12265,-0.95108,-0.33185,0.53788,0.59546,0.23337,-0.40128,-0.43877,0.023777,-0.15965,-0.96812,-0.22551,-1.103,1.0817,-0.30259,0.031086,-0.48827,-0.42661,0.48796,-1.0368,0.82146,1.6868,1.8051,-0.36316,-1.7963,1.8307,-0.45413,0.051418,-0.52161,-0.63852,2.3388,-0.42872,-0.42403
0.68236,-0.32274,-0.13474,-0.31285,-0.19815,0.48688,1.5126,-0.36175,1.6544,0.70652,-0.58546,0.014394,-0.99093,-0.27897,-0.21851,0.071604,-0.20425,0.13028,1.131,-0.54237,-1.5658,2.7746,1.4578,0.82269,-0.28483,1.123,2.3672,2.5588,-1.7476,-0.061692,0.080012,0.009743,-0.015061,0.70249,-0.12268,0.19375,-1.2127,-1.7526,-0.41282,-0.19922,-0.46645,-0.61989,-1.1923,-0.69152,1.2075,-1.0382,0.045335,-1.0382,-1.0495,-1.3732,-0.56057,-0.72137,-1.5582,-0.23133,0.48091,-0.92238,-0.2706,0.044717,1.0469,1.0215,1.2564,-0.41124,-0.60954,0.23643,-0.2749,-0.045017,1.6384,-1.4721,-0.0075986,-1.1403,0.046734,-0.048625,-2.8915,2.3888,2.1134,-0.46635,-0.30354,-0.30039,0.15458,-0.58768,-0.80828,-1.0496,0.48815,-0.22165,-0.048393,1.1141,-0.90235,-0.74146
