-0.94126,1.5978,-0.40003,-0.074265,0.89883,0.68229,0.28308,1.7455,0.23651,-1.7767,0.9456,-0.15055,0.85061,0.35501,-0.26193,-0.17248,-0.35068,0.38359,0.9342,1.348,-1.1276,-0.18738,0.23704,-2.0704,0.2655,-0.74864,-0.58804,-0.68335,0.56743,0.53265,0.35401,1.0605,0.086696,0.48843,0.3151,0.43328,-0.85537,-1.8838,-0.31564,0.17146,-0.33956,-0.74765,-0.03593,-0.63929,0.31392,0.035866,-0.2014,0.035866,0.082494,0.46818,-0.042934,-0.16204,-0.060446,0.080247,-0.22609,0.67193,2.6173,-0.39663,-0.427,-0.94186,-0.65828,-0.27188,-0.31398,0.96895,-0.24965,-1.2316,-0.67186,-0.29304,0.58639,0.14359,-0.18077,0.77124,-0.28911,0.2703,1.1463,-0.34477,0.421,0.55606,-1.1709,1.1611,-1.6624,-0.57734,0.83755,-0.0012959,-0.1304,-0.52972,0.492,0.53366
-0.48308,1.6148,-0.079899,0.89266,0.52184,-0.81453,-1.6149,0.30338,-1.7858,-1.6422,0.51858,-0.50458,0.063844,0.6698,-0.27563,-0.26143,-0.36619,0.21382,0.76437,1.2802,0.65018,-0.18738,0.17739,-2.0704,0.29811,-0.62375,1.8197,2.9022,-1.4554,-0.16969,0.2617,0.34557,0.44532,-0.86785,0.03476,0.38273,0.94756,-1.1851,0.11536,-0.015035,-0.70422,-0.71283,0.45693,-1.2349,-0.0038537,0.37977,1.0987,0.37977,0.24129,-0.23616,-0.40533,-0.79792,1.1224,0.30519,-0.27711,1.083,0.62767,0.66958,-0.54576,-0.9249,-0.47097,-0.30367,-0.37009,0.54465,1.0878,-1.2196,-0.30798,-0.29867,0.58508,-0.069178,0.6515,0.54912,-0.032009,-0.21974,0.65804,-1.1022,0.24665,0.50206,1.7265,1.4038,-1.5645,-0.73805,1.2444,-0.16953,-0.43963,-0.084136,0.53595,0.66608
-0.73588,-0.42435,-0.44038,-0.024679,0.24383,-0.024281,-1.6142,-0.85062,-1.8074,-1.6164,-0.23924,-0.97533,1.4331,-0.7391,-0.53928,-0.76718,-0.57546,0.74348,0.35741,-0.61355,0.54409,-0.18738,-0.42578,-2.0704,0.98031,-0.67159,0.47792,0.25651,-0.4637,0.9921,0.2261,-0.075992,0.11314,0.18603,-0.29567,-0.12146,-0.60365,0.36285,0.063061,-0.55811,-0.93572,-1.1596,0.28738,-0.31272,-0.83531,-0.097497,-0.11978,-0.097497,-0.1035,-0.055921,-0.56213,-0.29095,0.24043,-1.2121,0.20088,0.27251,-0.68471,-0.39663,-1.0495,-2.0283,-0.57132,-0.38527,-0.47413,1.502,-0.14077,-1.034,-0.69385,0.67843,-0.53687,-0.16342,2.2915,0.17253,0.015361,-0.24575,0.88311,0.96454,-0.13972,0.054622,-0.37173,0.60314,-0.92266,-0.029397,-0.062298,-0.53387,-1.1402,-0.50791,-0.43036,-0.19043
0.75802,1.4961,0.85188,0.66953,-1.5714,-1.2286,-1.7341,-0.245,0.22096,0.36601,-0.36434,-0.90752,1.1213,0.64896,-0.12343,-0.90525,-0.2167,-0.46841,-0.54901,-0.80164,0.79393,-0.18738,0.17739,0.56009,-0.75916,-0.15882,0.67353,0.62871,-0.82244,0.75111,-0.32164,0.0067755,-0.15029,0.14878,-0.56686,-0.97267,-0.33854,0.15305,-0.33993,-0.10583,-0.62433,0.30063,0.59416,-1.0484,-0.55004,0.63929,0.92926,0.63929,0.57697,-0.042757,1.0506,0.15246,1.0756,-0.82923,-0.67272,0.12221,-0.98326,-0.43928,-0.9908,-1.3642,-0.12087,-0.12793,-0.10864,1.1284,0.28884,-0.18313,-0.51675,0.0027717,0.37775,-0.58748,1.6559,-0.0052487,-0.17961,0.0068803,1.1207,0.51372,-0.26352,0.034518,-0.76783,0.95538,-0.51596,-0.10283,0.001938,0.013926,-0.42927,-0.506,-1.5102,-1.3489
2.0358,1.5581,0.13431,-0.29465,-0.91985,0.030896,-1.686,-0.89997,-1.8616,-1.692,-0.64026,0.9977,0.66697,-0.10218,-0.68339,-0.80921,-0.66493,0.73749,0.39526,0.077342,-0.60198,1.4262,2.2255,0.60696,-0.92081,-0.33011,-1.3178,-1.0708,1.8844,-1.18,-0.0023825,0.15359,1.0478,-0.066108,-1.6725,0.50077,-2.1737,-0.23673,-0.67362,0.032539,0.11125,-0.46382,-0.43755,-0.33932,2.0153,1.155,1.7376,1.155,1.0291,0.50075,0.02595,-0.021983,-0.26462,1.7687,0.71755,1.748,1.15,-0.73782,-0.28972,-0.074931,0.036898,-0.32684,-0.38859,-0.56093,0.2993,-1.4068,1.5674,0.28856,-0.21727,-1.5491,0.90693,0.071636,-1.3642,1.3845,0.64573,-1.4964,-0.72372,0.3192,-1.5089,-0.98428,-1.1345,0.29757,-0.26378,0.025368,0.14424,1.2763,1.5866,1.481
0.4971,1.2184,-0.26079,-1.2376,-0.59315,1.0231,-1.3627,1.5071,-1.7903,1.0004,-0.83632,0.58642,-0.76915,-0.10428,-0.58962,-0.52992,-0.56384,0.96064,-0.13727,0.78735,0.75669,-0.18738,-0.42578,0.45487,0.086347,-0.13723,-0.21973,-0.31669,-0.14962,-1.349,0.76541,0.40462,1.3261,0.58005,-1.7408,-0.19467,-1.9685,-0.67307,-0.26372,-0.5928,-1.1361,-0.305,0.71545,2.0465,1.5195,-0.78337,-0.8253,-0.78337,-0.76875,-0.34106,-0.2929,-1.0281,-0.52949,1.3375,2.0672,1.272,1.3516,-1.2923,-1.5112,-1.1976,-0.9727,-0.38453,-0.46471,-1.0907,-0.070577,-1.1233,1.7504,1.1856,-1.5642,-1.0287,0.72373,0.70071,0.046254,-0.034896,1.3763,-0.8013,-1.6496,-1.4823,-0.7511,-1.0821,-0.49258,0.63908,-0.78203,-0.68107,-1.0953,0.22425,2.7878,2.5885
-1.9562,0.65359,-1.6029,2.5703,1.1215,0.64447,-1.6116,-0.5027,-1.7824,0.4561,-0.77702,-0.093858,-0.45448,-0.45594,-0.55542,0.14485,-0.55236,0.83119,0.094958,0.46297,0.53675,-0.18738,-0.42578,-2.0704,-0.42633,-0.069464,-0.5877,-0.49685,0.012905,-0.70898,0.95821,1.1789,1.1695,1.0101,-1.5124,-1.1677,-1.6116,-0.7881,-0.90475,0.17809,0.082147,-0.66208,0.42997,-1.0958,-0.19109,-1.804,-1.2706,-1.804,-1.8759,-1.0209,-1.8341,-1.091,-1.5641,-0.72875,0.32037,0.24585,-0.60736,-0.52458,-0.4602,-0.79911,0.029651,-0.39929,-0.48585,-0.76171,0.88103,-0.75605,0.5486,1.2568,-1.343,-0.33337,0.7891,1.3463,-0.43328,0.3979,-1.3406,-0.41643,-1.6335,-1.244,0.83661,-1.6557,-1.6396,0.30311,-0.47395,0.0247,-0.20057,-0.17197,0.20551,-0.010234
0.21707,1.07,-0.52783,-1.1899,1.434,0.33204,-1.6389,1.1127,-1.7747,-1.6061,1.3526,0.70869,0.89342,-0.16589,0.073387,-0.19956,0.02229,-0.17641,-0.11322,-0.10176,0.50063,-0.18738,-0.42578,0.59191,1.4435,0.25371,-1.2578,-0.67015,0.31911,-1.362,1.3878,1.146,1.7719,0.91624,-2.5444,0.098291,-2.7971,0.26236,-0.21532,0.65072,0.30381,-0.78842,-0.23641,-0.55276,-1.8479,-0.66933,-0.88628,-0.66933,-0.61337,-0.45679,0.22457,0.28676,-0.48839,1.5158,0.67064,0.58378,2.0927,-1.1643,-2.1848,-1.8319,-1.4889,-0.0458,0.021199,-0.77744,0.35403,2.0802,1.891,1.3499,-1.8527,-0.86276,0.019647,1.4422,-0.22183,0.35135,0.018219,-0.43655,-1.9754,-2.4057,-0.981,-2.0507,-1.2423,0.92863,-0.99031,0.51348,-0.02667,0.99507,0.057106,-0.28456
-1.5116,1.2091,-1.2054,-0.28677,0.33871,-2.6627,1.2151,-0.35138,1.2296,1.3627,0.5021,1.0877,0.48986,1.537,-0.4121,-0.35463,-0.4385,0.79954,0.78176,0.57736,-0.58327,-1.801,-0.42578,-0.53649,0.3216,-0.03953,0.22674,0.095893,-0.62232,0.33292,0.27137,0.53714,-0.22182,-1.3564,0.7722,1.16,1.5248,0.065946,-0.11276,0.38923,-0.015717,-0.78398,0.14841,0.91679,0.011154,-0.69675,-1.0027,-0.69675,-0.63964,-0.042664,-0.56679,0.30165,-0.64537,0.33257,0.47354,1.196,-0.010845,-0.73782,0.67889,0.94116,1.5449,-0.33737,-0.39918,-0.063052,-0.46957,-0.38083,-0.96115,-2.1728,1.7429,-0.19785,-1.2115,0.58202,-1.1933,1.0893,0.35896,-1.0795,0.92376,0.91926,0.20875,0.76878,-0.74954,0.11469,-0.18221,0.38095,-0.12521,-0.068493,-0.46293,-0.47832
-1.1858,0.93306,-1.0813,-0.38981,0.043104,-2.6074,-1.6393,-0.13481,0.79148,1.0275,-0.25245,0.86765,0.99597,1.1639,-0.3515,0.26031,-0.41349,0.015348,0.60902,0.72421,-1.286,-0.18738,-0.42578,0.37772,0.41318,0.23613,2.0102,2.0035,-0.9272,-1.2893,1.034,0.74237,0.83548,-0.41264,-1.1645,0.49429,0.078941,-0.21653,-0.70679,0.069743,0.073545,0.82457,0.14365,0.76048,-0.66142,-0.16639,0.049341,-0.16639,-0.22119,-0.3069,-1.01,0.059929,0.35973,0.60649,0.65542,1.1762,0.85481,-0.26869,-1.4084,-1.2963,0.33236,-0.14964,-0.15211,-0.05662,1.4268,0.23094,-0.63768,-0.44199,0.52345,-0.96836,0.05075,0.73718,-0.20844,0.10528,-0.50376,0.44641,-0.56716,0.66917,-0.43027,-1.8072,-0.43538,0.34329,-0.51196,0.33485,0.98152,0.25486,0.89848,1.1212
